	age	educ	black	married	nodegree	re74	re75	re78	hisp	sample	treat	educ_cat4
16925	32	16	0	1	0	27625.66	29540.32	33987.71	0	3	0	4
16926	29	12	0	1	0	20768.23	0	44331.8	0	3	0	2
16927	29	12	0	1	0	13910.79	7161.291	19210.45	0	3	0	2
16928	29	12	0	1	0	21551.94	20588.71	19949.31	0	3	0	2
16929	27	16	0	1	0	36246.44	28192.21	40903.47	0	3	0	4
16930	27	16	0	1	0	22531.57	21483.87	23643.62	0	3	0	4
16931	28	14	0	1	0	24098.98	22379.03	27337.94	0	3	0	3
16932	36	13	0	1	0	24098.98	25064.52	25564.67	0	3	0	3
16933	46	9	0	1	1	8816.7	14322.58	13299.54	0	3	0	1
16934	35	17	0	1	0	29389	28645.16	28076.8	0	3	0	4
16935	33	12	0	1	0	12147.45	16112.9	24382.49	0	3	0	2
16936	33	12	0	1	0	2351.12	0	2770.737	0	3	0	2
16937	33	12	0	1	0	27429.73	25959.68	27846.28	0	3	0	2
16938	33	12	0	1	0	21551.94	21483.87	21427.04	0	3	0	2
16939	27	15	0	1	0	22531.57	20588.71	35465.44	0	3	0	3
16940	28	13	0	1	0	15282.28	14322.58	14038.4	0	3	0	3
16941	46	8	0	1	1	14498.57	10741.94	14186.17	0	3	0	1
16942	35	16	0	1	0	23511.2	22737.1	21834.89	0	3	0	4
16943	35	16	0	1	0	35266.8	34016.13	40489.71	0	3	0	4
16944	35	16	0	1	0	34091.24	26854.84	31032.26	0	3	0	4
16945	47	14	1	1	0	29390.96	27750	36647.62	0	3	0	3
16946	41	16	1	1	0	33307.54	23274.19	22165.9	0	3	0	4
16947	41	16	1	1	0	33307.54	23274.19	22165.9	0	3	0	4
16948	41	16	1	1	0	33307.54	23274.19	22165.9	0	3	0	4
16949	26	16	0	1	0	24686.76	25422.58	29554.53	0	3	0	4
16950	26	16	0	1	0	25862.32	22379.03	35465.44	0	3	0	4
16951	31	17	0	1	0	31348.27	26854.84	32509.98	0	3	0	4
16952	31	17	0	1	0	23903.05	25601.61	27042.4	0	3	0	4
16953	27	14	0	1	0	12419.79	16829.03	25178.98	0	3	0	3
16954	27	14	0	1	0	13714.87	15217.74	13447.31	0	3	0	3
16955	50	12	0	1	0	9788.497	9846.774	13299.54	1	3	0	2
16956	28	12	0	1	0	23511.2	22379.03	29554.53	0	3	0	2
16957	28	12	0	1	0	5094.094	10741.94	9014.132	0	3	0	2
16958	28	12	0	1	0	13714.87	13606.45	19210.45	0	3	0	2
16959	28	12	0	1	0	24383.08	15217.74	19210.45	0	3	0	2
16960	28	12	0	1	0	19298.78	0	29554.53	0	3	0	2
16961	46	7	0	1	1	15674.13	14680.65	9605.223	0	3	0	1
16962	47	12	0	1	0	0	0	0	0	3	0	2
16963	35	15	0	1	0	979.6334	537.0968	0	0	3	0	3
16964	38	14	0	1	0	37226.07	50129.03	44331.8	0	3	0	3
16965	38	14	0	1	0	11755.6	19693.55	0	0	3	0	3
16966	44	8	0	1	1	12735.23	10312.26	12412.9	0	3	0	1
16967	31	16	0	1	0	19592.67	17903.23	17732.72	0	3	0	4
16968	31	16	0	1	0	39185.34	42967.74	76841.78	0	3	0	4
16969	27	13	0	1	0	19735.7	20051.61	36943.16	0	3	0	3
16970	27	13	0	1	0	0	0	28076.8	0	3	0	3
16971	25	16	0	1	0	19200.81	22558.06	33396.62	0	3	0	4
16972	35	14	0	1	0	18613.04	19693.55	22424.5	0	3	0	3
16973	47	11	0	1	1	32719.76	30435.48	36943.16	0	3	0	1
16974	32	12	0	1	0	15674.13	14322.58	13299.54	0	3	0	2
16975	32	12	0	1	0	0	0	0	0	3	0	2
16976	32	12	0	1	0	23511.2	25064.52	26599.08	0	3	0	2
16977	32	12	0	1	0	19592.67	21483.87	29554.53	0	3	0	2
16978	32	12	0	1	0	9796.334	11458.06	11821.81	0	3	0	2
16979	27	12	0	1	0	15674.13	12532.26	19210.45	0	3	0	2
16980	27	12	0	1	0	3526.68	0	5910.906	0	3	0	2
16981	34	17	0	1	0	32327.9	34016.13	33987.71	0	3	0	4
16982	51	8	1	1	1	35266.8	25064.52	1182.181	0	3	0	1
16983	35	13	0	1	0	24490.84	23990.32	22165.9	0	3	0	3
16984	35	13	0	1	0	19788.59	21269.03	14777.27	0	3	0	3
16985	38	12	0	1	0	23511.2	23274.19	25121.35	0	3	0	2
16986	47	10	0	1	1	23236.9	17903.23	35364.95	0	3	0	1
16987	47	10	0	1	1	48197.96	47968.11	55710.29	0	3	0	1
16988	44	6	0	1	1	25470.47	7619.613	11821.81	0	3	0	1
16989	30	17	0	1	0	4898.167	12084.68	5172.043	0	3	0	4
16990	30	17	0	1	0	27429.73	25064.52	20688.17	0	3	0	4
16991	26	13	0	1	0	22531.57	22379.03	37238.71	0	3	0	3
16992	26	13	0	1	0	19200.81	14680.65	18471.58	0	3	0	3
16993	31	14	0	1	0	37226.07	17903.23	25860.21	0	3	0	3
16994	31	14	0	1	0	23707.13	20767.74	23939.17	0	3	0	3
16995	35	12	0	1	0	0	26138.71	29554.53	0	3	0	2
16996	45	12	1	1	0	25470.47	26695.5	27898	0	3	0	2
16997	45	12	1	1	0	25470.47	26695.5	27898	0	3	0	2
16998	41	12	1	1	0	21551.94	24885.48	21427.04	0	3	0	2
16999	30	16	0	1	0	17437.47	17867.42	15516.13	0	3	0	4
17000	30	16	0	1	0	41144.6	42967.74	47287.25	0	3	0	4
17001	26	12	0	1	0	11755.6	14322.58	17732.72	0	3	0	2
17002	26	12	0	1	0	29389	28645.16	33987.71	0	3	0	2
17003	26	12	0	1	0	21160.08	24169.36	21279.26	0	3	0	2
17004	43	11	0	1	1	20629.12	31330.64	26599.08	0	3	0	1
17005	31	13	0	1	0	0	25959.68	39898.62	0	3	0	3
17006	31	13	0	1	0	20572.3	18798.39	29554.53	0	3	0	3
17007	31	13	0	1	0	17633.4	25064.52	23643.62	0	3	0	3
17008	31	13	0	1	0	20572.3	33658.07	31032.26	0	3	0	3
17009	52	10	1	1	1	0	0	0	0	3	0	1
17010	25	13	0	1	0	26996.74	28197.58	22165.9	0	3	0	3
17011	47	8	0	1	1	25707.54	25064.52	19062.67	0	3	0	1
17012	47	8	0	1	1	44667.36	33837.1	38568.66	0	3	0	1
17013	48	5	1	1	1	12343.38	13606.45	13323.18	0	3	0	1
17014	31	12	0	1	0	23511.2	17903.23	22165.9	0	3	0	2
17015	31	12	0	1	0	13714.87	12532.26	14777.27	0	3	0	2
17016	31	12	0	1	0	18593.44	14814.92	16254.99	0	3	0	2
17017	31	12	0	1	0	22531.57	25064.52	29554.53	0	3	0	2
17018	31	12	0	1	0	0	17903.23	0	0	3	0	2
17019	31	12	0	1	0	32327.9	32225.81	32509.98	0	3	0	2
17020	46	12	0	0	0	0	0	0	0	3	0	2
17021	37	14	0	1	0	0	32225.81	0	0	3	0	3
17022	47	17	0	0	0	31348.27	29540.32	29258.99	0	3	0	4
17023	29	17	0	1	0	13127.09	19693.55	0	0	3	0	4
17024	29	17	0	1	0	979.6334	8951.613	0	0	3	0	4
17025	29	17	0	1	0	15674.13	14143.55	25860.21	0	3	0	4
17026	29	17	0	1	0	3526.68	15217.74	24382.49	0	3	0	4
17027	34	14	0	1	0	21551.94	23274.19	22165.9	0	3	0	3
17028	49	6	0	1	1	12539.31	16470.97	13595.08	1	3	0	1
17029	49	6	0	1	1	12539.31	16470.97	13595.08	1	3	0	1
17030	30	14	0	1	0	13323.01	14322.58	14777.27	0	3	0	3
17031	30	14	0	1	0	0	32225.81	22165.9	0	3	0	3
17032	33	17	0	1	0	50940.94	39387.1	46105.07	0	3	0	4
17033	33	17	0	1	0	29389	30435.48	19210.45	0	3	0	4
17034	33	17	0	1	0	27037.88	31867.74	28815.67	0	3	0	4
17035	33	8	0	1	1	17633.4	12890.32	22165.9	0	3	0	1
17036	29	16	0	1	0	28409.37	32225.81	42854.07	0	3	0	4
17037	29	16	0	1	0	25666.39	28287.1	35465.44	0	3	0	4
17038	29	16	0	1	0	31936.05	26640	24825.81	0	3	0	4
17039	29	16	0	1	0	4800.204	17187.1	23643.62	0	3	0	4
17040	29	16	0	1	0	24490.84	23453.23	25860.21	0	3	0	4
17041	29	16	0	1	0	28899.19	29540.32	0	0	3	0	4
17042	29	16	0	1	0	21551.94	23274.19	23643.62	0	3	0	4
17043	24	12	0	1	0	13029.12	13964.52	41571.4	0	3	0	2
17044	24	12	0	1	0	29780.86	30883.06	32509.98	0	3	0	2
17045	24	12	0	1	0	20572.3	20767.74	22165.9	0	3	0	2
17046	48	12	1	1	0	26908.57	22558.06	36943.16	0	3	0	2
17047	37	17	1	1	0	12735.23	1306.935	4236.642	0	3	0	4
17048	37	12	0	1	0	19016.64	20893.06	16993.86	0	3	0	2
17049	21	13	0	1	0	15960.19	21483.87	14777.27	0	3	0	3
17050	23	12	0	1	0	19096.97	20683.6	16993.86	0	3	0	2
17051	23	12	0	1	0	14498.57	19335.48	19210.45	0	3	0	2
17052	23	12	0	1	0	24098.98	26854.84	17437.17	0	3	0	2
17053	34	12	0	1	0	29389	27912.92	11821.81	0	3	0	2
17054	34	12	0	1	0	17633.4	0	0	0	3	0	2
17055	34	12	0	1	0	29389	42967.74	31032.26	0	3	0	2
17056	34	12	0	1	0	22531.57	22379.03	26599.08	0	3	0	2
17057	34	12	0	1	0	14498.57	14322.58	10048.54	0	3	0	2
17058	34	12	0	1	0	16653.77	19532.42	16254.99	0	3	0	2
17059	28	17	0	1	0	28017.52	31151.61	31032.26	0	3	0	4
17060	28	17	0	1	0	37226.07	37507.26	38420.89	0	3	0	4
17061	28	17	0	1	0	25607.62	18091.21	22165.9	0	3	0	4
17062	55	13	0	1	0	0	0	0	1	3	0	3
17063	30	12	0	1	0	33307.54	32046.77	37682.03	0	3	0	2
17064	30	12	0	1	0	16457.84	16650	19949.31	0	3	0	2
17065	30	12	0	1	0	25470.47	25959.68	28076.8	0	3	0	2
17066	21	12	0	1	0	21551.94	21483.87	12534.08	0	3	0	2
17067	21	12	0	1	0	8867.642	14995.74	17732.72	0	3	0	2
17068	20	12	0	1	0	12931.16	2363.226	14777.27	0	3	0	2
17069	20	12	0	1	0	25294.13	18798.39	25121.35	0	3	0	2
17070	29	14	0	1	0	27429.73	22099.74	29644.67	0	3	0	3
17071	29	14	0	1	0	0	0	0	0	3	0	3
17072	55	3	1	1	1	5877.8	5370.968	4137.634	0	3	0	1
17073	28	16	0	1	0	17633.4	16112.9	22165.9	0	3	0	4
17074	28	16	0	1	0	52900.2	59080.64	36943.16	0	3	0	4
17075	28	16	0	1	0	43103.87	32225.81	38420.89	0	3	0	4
17076	28	16	0	1	0	15674.13	19693.55	28815.67	0	3	0	4
17077	28	16	0	1	0	51920.57	48875.8	56153.61	0	3	0	4
17078	28	16	0	1	0	12572.62	21483.87	23495.85	0	3	0	4
17079	28	16	0	1	0	97963.34	89516.13	70930.88	0	3	0	4
17080	28	16	0	1	0	19592.67	21483.87	32509.98	0	3	0	4
17081	46	11	0	1	1	27429.73	9846.774	16993.86	0	3	0	1
17082	46	11	0	1	1	26841.96	29361.29	36943.16	0	3	0	1
17083	46	11	0	1	1	39185.34	39387.1	35465.44	0	3	0	1
17084	33	14	0	1	0	14106.72	14322.58	17732.72	0	3	0	3
17085	33	14	0	1	0	15674.13	13427.42	13890.63	0	3	0	3
17086	40	11	0	1	1	8072.179	0	1477.727	0	3	0	1
17087	40	11	0	1	1	29389	26407.26	31032.26	0	3	0	1
17088	32	17	0	1	0	37226.07	46548.39	25121.35	0	3	0	4
17089	32	17	0	1	0	36640.25	34016.13	57631.34	0	3	0	4
17090	32	17	0	1	0	76411.41	64451.61	99007.68	0	3	0	4
17091	40	12	1	1	0	27429.73	23274.19	38420.89	0	3	0	2
17092	27	17	0	1	0	32327.9	25064.52	36943.16	0	3	0	4
17093	27	17	0	1	0	0	0	0	0	3	0	4
17094	27	17	0	1	0	13127.09	10741.94	29554.53	0	3	0	4
17095	27	17	0	1	0	22727.49	22379.03	24086.94	0	3	0	4
17096	27	17	0	1	0	39185.34	44758.07	29554.53	0	3	0	4
17097	27	17	0	1	0	24098.98	22200	25860.21	0	3	0	4
17098	27	17	0	1	0	25078.62	19693.55	24530.26	0	3	0	4
17099	27	17	0	1	0	25078.62	19693.55	24530.26	0	3	0	4
17100	42	11	0	1	1	26450.1	22379.03	23327.39	0	3	0	1
17101	40	10	0	1	1	3918.534	4833.871	7248.249	0	3	0	1
17102	44	12	1	1	0	18613.04	23632.26	19210.45	0	3	0	2
17103	44	12	1	1	0	18613.04	23632.26	19210.45	0	3	0	2
17104	32	16	0	1	0	0	0	0	0	3	0	4
17105	32	16	0	1	0	577.9837	6910.645	18609.01	0	3	0	4
17106	45	4	0	1	1	15004.07	13586.76	17686.91	0	3	0	1
17107	29	12	0	1	0	24490.84	25064.52	28076.8	0	3	0	2
17108	29	12	0	1	0	37226.07	39924.2	27918.69	0	3	0	2
17109	29	12	0	1	0	17241.55	19686.39	33544.39	0	3	0	2
17110	29	12	0	1	0	22531.57	21483.87	22165.9	0	3	0	2
17111	29	12	0	1	0	10775.97	12532.26	25860.21	0	3	0	2
17112	29	12	0	1	0	23707.13	26854.84	28076.8	0	3	0	2
17113	54	9	0	1	1	0	0	0	0	3	0	1
17114	27	16	0	1	0	36246.44	0	0	0	3	0	4
17115	27	16	0	1	0	19200.81	17688.39	0	0	3	0	4
17116	27	16	0	1	0	29976.78	30793.55	51720.43	0	3	0	4
17117	27	16	0	1	0	18417.11	18798.39	25860.21	0	3	0	4
17118	27	16	0	1	0	33307.54	30435.48	0	0	3	0	4
17119	27	16	0	1	0	1959.267	17545.16	21427.04	0	3	0	4
17120	27	16	0	1	0	30760.49	26317.74	25860.21	0	3	0	4
17121	27	16	0	1	0	17241.55	24885.48	22165.9	0	3	0	4
17122	27	16	0	1	0	7053.36	11637.1	25121.35	0	3	0	4
17123	27	16	0	1	0	21551.94	23274.19	27633.49	0	3	0	4
17124	28	14	0	1	0	15674.13	16757.42	16254.99	0	3	0	3
17125	28	14	0	1	0	23511.2	32225.81	36943.16	0	3	0	3
17126	33	12	0	1	0	19592.67	17008.06	25014.96	0	3	0	2
17127	33	12	0	1	0	13714.87	18082.26	26081.88	0	3	0	2
17128	42	10	0	1	1	21551.94	18798.39	22165.9	0	3	0	1
17129	47	12	0	1	0	22531.57	25028.71	25564.67	1	3	0	2
17130	26	17	0	1	0	27843.14	28645.16	49651.61	0	3	0	4
17131	47	6	1	1	1	16261.91	14412.1	14260.06	0	3	0	1
17132	27	15	0	1	0	23119.35	0	0	0	3	0	3
17133	28	13	0	1	0	27429.73	20588.71	23578.61	0	3	0	3
17134	28	13	0	1	0	17876.35	15396.77	22452.58	0	3	0	3
17135	28	13	0	1	0	32327.9	31688.71	40637.48	0	3	0	3
17136	36	12	0	1	0	12147.45	13964.52	13299.54	0	3	0	2
17137	53	6	1	1	1	15674.13	16112.9	9974.654	0	3	0	1
17138	46	8	0	1	1	15674.13	17903.23	17732.72	0	3	0	1
17139	46	8	0	1	1	0	8951.613	0	0	3	0	1
17140	46	8	0	1	1	16457.84	16112.9	16254.99	0	3	0	1
17141	46	8	0	1	1	0	8951.613	0	0	3	0	1
17142	37	11	0	1	1	31250.3	26854.84	36943.16	0	3	0	1
17143	35	16	0	1	0	0	19693.55	17732.72	0	3	0	4
17144	43	3	0	1	1	15086.35	15933.87	14038.4	0	3	0	1
17145	42	9	0	1	1	28017.52	23453.23	26377.42	0	3	0	1
17146	42	9	0	1	1	28017.52	23453.23	26377.42	0	3	0	1
17147	47	14	1	1	0	23511.2	25565.81	23974.64	0	3	0	3
17148	34	12	1	1	0	15674.13	15754.84	17732.72	0	3	0	2
17149	26	16	0	1	0	19396.74	25780.64	25564.67	0	3	0	4
17150	26	16	0	1	0	31348.27	28645.16	35465.44	0	3	0	4
17151	32	14	0	1	0	30368.63	24169.36	22165.9	0	3	0	3
17152	31	17	0	1	0	27429.73	0	0	0	3	0	4
17153	31	17	0	1	0	9012.627	29465.13	39817.34	0	3	0	4
17154	31	17	0	1	0	38009.78	36705.2	42854.07	0	3	0	4
17155	46	17	0	0	0	21258.04	24094.16	24787.38	0	3	0	4
17156	45	14	0	1	0	19592.67	13606.45	17732.72	0	3	0	3
17157	27	14	0	1	0	23707.13	29540.32	23200.31	0	3	0	3
17158	27	14	0	1	0	23511.2	22558.06	23531.32	0	3	0	3
17159	28	12	0	1	0	29976.78	0	0	0	3	0	2
17160	28	12	0	1	0	26450.1	26858.42	29480.64	0	3	0	2
17161	28	12	0	1	0	23511.2	18798.39	36943.16	0	3	0	2
17162	28	12	0	1	0	27429.73	26854.84	22165.9	0	3	0	2
17163	28	12	0	1	0	28017.52	29540.32	32509.98	0	3	0	2
17164	28	12	0	1	0	14694.5	15933.87	0	0	3	0	2
17165	28	12	0	1	0	24294.91	18261.29	21427.04	0	3	0	2
17166	28	12	0	1	0	29389	41177.42	47287.25	0	3	0	2
17167	28	12	0	1	0	22727.49	20051.61	22904.76	0	3	0	2
17168	28	12	0	1	0	21551.94	8366.178	0	0	3	0	2
17169	28	12	0	1	0	11755.6	12532.26	0	0	3	0	2
17170	28	12	0	1	0	11755.6	12532.26	0	0	3	0	2
17171	28	12	0	1	0	16393.19	13298.52	0	0	3	0	2
17172	28	12	0	1	0	29389	26854.84	35465.44	0	3	0	2
17173	25	17	0	1	0	12935.08	22379.03	36943.16	0	3	0	4
17174	25	17	0	1	0	41144.6	35806.45	38420.89	0	3	0	4
17175	51	10	1	1	1	27037.88	21483.87	26894.62	0	3	0	1
17176	52	0	0	1	1	3134.827	0	295.5453	0	3	0	1
17177	44	8	0	1	1	18025.25	18798.39	28076.8	0	3	0	1
17178	31	16	0	1	0	21551.94	18798.39	23348.08	0	3	0	4
17179	31	16	0	1	0	11784.99	9846.774	5390.747	0	3	0	4
17180	31	16	0	1	0	28409.37	28915.5	32509.98	0	3	0	4
17181	27	13	0	1	0	38401.63	34016.13	11128.76	0	3	0	3
17182	27	13	0	1	0	0	16112.9	29554.53	0	3	0	3
17183	25	16	0	1	0	12343.38	13606.45	21427.04	0	3	0	4
17184	53	4	1	1	1	11892.75	8951.613	10344.09	0	3	0	1
17185	24	17	0	1	0	16653.77	16650	20688.17	0	3	0	4
17186	35	14	0	1	0	23511.2	22379.03	22165.9	0	3	0	3
17187	42	17	0	0	0	50940.94	50129.03	48764.98	0	3	0	4
17188	47	12	1	1	0	23511.2	32225.81	17732.72	0	3	0	2
17189	26	14	0	1	0	17045.62	25064.52	38716.44	0	3	0	3
17190	26	14	0	1	0	32131.97	29898.39	28032.47	0	3	0	3
17191	26	14	0	1	0	33503.46	36032.03	34559.59	0	3	0	3
17192	26	14	0	1	0	23511.2	25780.64	31032.26	0	3	0	3
17193	32	12	0	1	0	23511.2	13785.48	31032.26	0	3	0	2
17194	32	12	0	1	0	35266.8	32225.81	33987.71	0	3	0	2
17195	32	12	0	1	0	39185.34	42967.74	41376.34	0	3	0	2
17196	55	8	0	1	1	0	0	0	0	3	0	1
17197	27	12	0	1	0	26646.03	29540.32	35465.44	0	3	0	2
17198	27	12	0	1	0	0	8235.483	20688.17	0	3	0	2
17199	27	12	0	1	0	13597.31	15833.61	13246.34	0	3	0	2
17200	27	12	0	1	0	19592.67	18082.26	32657.76	0	3	0	2
17201	27	12	0	1	0	18924.56	11995.16	22165.9	0	3	0	2
17202	27	12	0	1	0	18808.96	17187.1	19505.99	0	3	0	2
17203	27	12	0	1	0	3722.607	254.2258	1090.562	0	3	0	2
17204	27	12	0	1	0	21551.94	21120.44	23052.54	0	3	0	2
17205	27	12	0	1	0	20572.3	17545.16	24530.26	0	3	0	2
17206	27	12	0	1	0	8816.7	44758.07	0	0	3	0	2
17207	27	12	0	1	0	12147.45	14322.58	20142.89	0	3	0	2
17208	51	8	1	1	1	23511.2	23274.19	23643.62	0	3	0	1
17209	24	16	0	1	0	14067.54	24706.45	37829.8	0	3	0	4
17210	24	16	0	1	0	20200.04	17903.23	42854.07	0	3	0	4
17211	30	17	0	1	0	25470.47	31330.64	38420.89	0	3	0	4
17212	43	12	0	1	0	18808.96	17903.23	26155.76	0	3	0	2
17213	26	13	0	1	0	19592.67	0	23643.62	0	3	0	3
17214	31	14	0	1	0	0	0	0	0	3	0	3
17215	45	11	0	1	1	12382.57	21483.87	0	0	3	0	1
17216	45	11	0	1	1	12382.57	21483.87	0	0	3	0	1
17217	25	14	0	1	0	11973.08	14322.58	14777.27	0	3	0	3
17218	25	14	0	1	0	29389	35806.45	33839.94	0	3	0	3
17219	25	14	0	1	0	33307.54	31330.64	35760.98	0	3	0	3
17220	42	16	0	1	0	23511.2	23274.19	29554.53	1	3	0	4
17221	34	16	0	1	0	48981.67	62661.29	54675.88	0	3	0	4
17222	46	4	0	1	1	15674.13	14322.58	8866.359	0	3	0	1
17223	45	12	1	1	0	24490.84	21483.87	28076.8	0	3	0	2
17224	30	16	0	1	0	26450.1	28197.58	29554.53	0	3	0	4
17225	30	16	0	1	0	23511.2	25243.55	27042.4	0	3	0	4
17226	30	16	0	1	0	24490.84	26854.84	38420.89	0	3	0	4
17227	30	16	0	1	0	22923.42	23274.19	28076.8	0	3	0	4
17228	30	16	0	1	0	0	0	0	0	3	0	4
17229	26	12	0	1	0	27429.73	26496.77	32509.98	0	3	0	2
17230	26	12	0	1	0	19592.67	21125.81	21982.66	0	3	0	2
17231	26	12	0	1	0	8228.921	13606.45	11969.58	0	3	0	2
17232	26	12	0	1	0	17633.4	16112.9	25121.35	0	3	0	2
17233	26	12	0	1	0	12931.16	11100	22165.9	0	3	0	2
17234	26	12	0	1	0	13127.09	12174.19	12687.76	0	3	0	2
17235	26	12	0	1	0	23511.2	24885.48	26599.08	0	3	0	2
17236	26	12	0	1	0	20376.38	20946.77	22165.9	0	3	0	2
17237	26	12	0	1	0	18677.69	18261.29	24973.58	0	3	0	2
17238	26	12	0	1	0	29330.22	28287.1	38420.89	0	3	0	2
17239	26	12	0	1	0	11755.6	14322.58	20688.17	0	3	0	2
17240	26	12	0	1	0	30564.56	39387.1	39898.62	0	3	0	2
17241	36	12	1	1	0	19749.41	25064.52	23643.62	0	3	0	2
17242	33	10	0	1	1	10971.89	12174.19	24825.81	0	3	0	1
17243	43	12	1	1	0	25470.47	25064.52	25121.35	0	3	0	2
17244	25	13	0	1	0	23511.2	23456.81	26007.99	0	3	0	3
17245	22	15	0	1	0	2547.047	17187.1	25860.21	0	3	0	3
17246	43	10	0	1	1	5877.8	17903.23	20688.17	0	3	0	1
17247	31	12	0	1	0	25470.47	23274.19	22165.9	0	3	0	2
17248	31	12	0	1	0	21356.01	15038.71	35465.44	0	3	0	2
17249	31	12	0	1	0	0	0	0	0	3	0	2
17250	31	12	0	1	0	31348.27	28645.16	27337.94	0	3	0	2
17251	31	12	0	1	0	29584.93	26854.84	29554.53	0	3	0	2
17252	45	9	0	1	1	0	0	0	0	3	0	1
17253	45	9	0	1	1	0	313.3065	4063.748	0	3	0	1
17254	23	14	0	1	0	18722.75	21662.9	28076.8	0	3	0	3
17255	23	14	0	1	0	23511.2	24169.36	31032.26	0	3	0	3
17256	23	14	0	1	0	12343.38	12532.26	14186.17	0	3	0	3
17257	25	12	0	1	0	27429.73	21483.87	28520.12	0	3	0	2
17258	25	12	0	1	0	8816.7	16112.9	26599.08	0	3	0	2
17259	25	12	0	1	0	9796.334	2685.484	25121.35	0	3	0	2
17260	25	12	0	1	0	15478.21	17724.19	31327.8	0	3	0	2
17261	25	12	0	1	0	13291.67	14202.63	14777.27	0	3	0	2
17262	25	12	0	1	0	23511.2	11279.03	21279.26	0	3	0	2
17263	25	12	0	1	0	19641.65	8736.774	23643.62	0	3	0	2
17264	25	12	0	1	0	23119.35	24074.47	25195.24	0	3	0	2
17265	29	17	0	1	0	33307.54	34016.13	26980.33	0	3	0	4
17266	29	17	0	1	0	45063.14	35806.45	0	0	3	0	4
17267	29	17	0	1	0	22923.42	21483.87	27042.4	0	3	0	4
17268	34	14	0	1	0	28017.52	26854.84	36943.16	0	3	0	3
17269	24	13	0	1	0	15282.28	14322.58	32509.98	0	3	0	3
17270	41	9	0	1	1	19592.67	21483.87	20303.96	0	3	0	1
17271	30	14	0	1	0	27429.73	25780.64	31032.26	0	3	0	3
17272	22	14	0	1	0	22682.43	24706.45	20688.17	0	3	0	3
17273	22	14	0	1	0	19727.86	20141.13	22284.12	0	3	0	3
17274	33	17	0	1	0	29389	30435.48	31032.26	0	3	0	4
17275	33	17	0	1	0	43566.26	42967.74	40785.25	0	3	0	4
17276	43	9	0	1	1	21630.3	11565.48	11821.81	0	3	0	1
17277	44	16	1	1	0	31644.12	30621.68	23495.85	0	3	0	4
17278	29	16	0	1	0	0	26854.84	23643.62	0	3	0	4
17279	54	12	1	0	0	15674.13	25064.52	20688.17	0	3	0	2
17280	34	13	0	1	0	34483.1	31509.68	33396.62	0	3	0	3
17281	49	5	0	1	1	22041.75	23274.19	20392.63	1	3	0	1
17282	24	12	0	1	0	20768.23	23274.19	27485.71	0	3	0	2
17283	24	12	0	1	0	14373.18	19693.55	7388.633	0	3	0	2
17284	24	12	0	1	0	17633.4	18440.32	19949.31	0	3	0	2
17285	24	12	0	1	0	20180.45	19693.55	29554.53	0	3	0	2
17286	24	12	0	1	0	16884.96	9311.468	23080.61	0	3	0	2
17287	24	12	0	1	0	13714.87	16112.9	16254.99	0	3	0	2
17288	41	8	0	1	1	0	0	0	0	3	0	1
17289	41	8	0	1	1	0	0	0	0	3	0	1
17290	54	2	1	1	1	15674.13	16990.16	18096.24	0	3	0	1
17291	22	13	0	1	0	14694.5	16112.9	0	0	3	0	3
17292	22	13	0	1	0	15870.06	15826.45	35465.44	0	3	0	3
17293	37	17	1	1	0	23511.2	19693.55	76841.78	0	3	0	4
17294	37	17	1	1	0	23511.2	19693.55	76841.78	0	3	0	4
17295	33	16	0	1	0	19592.67	19335.48	26599.08	0	3	0	4
17296	37	14	0	1	0	30108.05	26854.84	26554.75	1	3	0	3
17297	38	11	0	1	1	14694.5	14322.58	28076.8	0	3	0	1
17298	21	13	0	1	0	8816.7	17903.23	28224.58	0	3	0	3
17299	21	13	0	1	0	9796.334	8593.549	28787.59	0	3	0	3
17300	23	12	0	1	0	19592.67	21215.32	24884.92	0	3	0	2
17301	23	12	0	1	0	17633.4	21546.53	4433.18	0	3	0	2
17302	23	12	0	1	0	8840.212	7161.291	10416.49	0	3	0	2
17303	23	12	0	1	0	17437.47	12532.26	21427.04	0	3	0	2
17304	23	12	0	1	0	21865.42	21483.87	25121.35	0	3	0	2
17305	23	12	0	1	0	10971.89	10204.84	31032.26	0	3	0	2
17306	23	12	0	1	0	17633.4	0	23643.62	0	3	0	2
17307	23	12	0	1	0	11755.6	13785.48	14186.17	0	3	0	2
17308	23	12	0	1	0	19396.74	12532.26	0	0	3	0	2
17309	34	12	0	1	0	35266.8	35806.45	36943.16	0	3	0	2
17310	18	12	0	1	0	19984.52	23274.19	26599.08	0	3	0	2
17311	28	17	0	1	0	0	0	0	0	3	0	4
17312	28	17	0	1	0	27037.88	27750	51720.43	0	3	0	4
17313	28	17	0	1	0	28213.44	25422.58	26451.31	0	3	0	4
17314	30	12	0	1	0	13714.87	12532.26	2563.856	0	3	0	2
17315	30	12	0	1	0	11755.6	13635.1	26599.08	0	3	0	2
17316	30	12	0	1	0	0	0	0	0	3	0	2
17317	22	12	0	1	0	14694.5	16829.03	21870.35	0	3	0	2
17318	22	12	0	1	0	11755.6	14465.81	18102.15	0	3	0	2
17319	22	12	0	1	0	15282.28	19693.55	21870.35	0	3	0	2
17320	22	12	0	1	0	27233.81	14322.58	32509.98	0	3	0	2
17321	22	12	0	1	0	23511.2	23274.19	26155.76	0	3	0	2
